model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 Focus,2019,Manual,10900,Petrol,145.0,58.9,1.0,15600
 Kuga,2019,Manual,10283,Petrol,145.0,34.4,1.5,17600
 Focus,2014,Manual,45599,Petrol,235.0,39.2,2.0,12500
 Grand Tourneo Connect,2017,Manual,20122,Diesel,30.0,64.2,1.5,14000
 Kuga,2017,Manual,17416,Diesel,145.0,60.1,2.0,16290
 Grand C-MAX,2017,Manual,13809,Diesel,30.0,64.2,1.5,10800
 Focus,2018,Manual,11612,Petrol,150.0,57.7,1.0,13995
 Fiesta,2017,Manual,12513,Petrol,150.0,65.7,1.0,10995
 Kuga,2019,Manual,8712,Diesel,150.0,47.9,2.0,18990
 Fiesta,2017,Manual,8855,Petrol,150.0,64.2,1.1,9495
 Focus,2017,Manual,23500,Petrol,145.0,60.1,1.0,11600
 Kuga,2018,Manual,7500,Diesel,145.0,54.3,1.5,16300
 Fiesta,2017,Manual,16157,Petrol,145.0,65.7,1.0,9400
 Kuga,2019,Manual,6777,Petrol,145.0,35.3,1.5,19690
 Kuga,2017,Manual,14621,Diesel,145.0,60.1,2.0,15000
 Kuga,2017,Manual,6216,Diesel,125.0,60.1,2.0,15200
 Fiesta,2016,Manual,19141,Petrol,0.0,65.7,1.0,8500
 Kuga,2017,Manual,16155,Diesel,145.0,64.2,1.5,14000
 Fiesta,2016,Manual,2570,Petrol,0.0,65.7,1.0,8900
 Fiesta,2017,Manual,38081,Petrol,145.0,65.7,1.0,9990
 Edge,2019,Automatic,10,Diesel,145.0,37.2,2.0,30990
 Focus,2018,Manual,5909,Petrol,145.0,41.5,2.0,18000
 Kuga,2016,Manual,15893,Diesel,125.0,60.1,2.0,15290
 Focus,2017,Manual,14457,Diesel,145.0,67.3,2.0,18490
 Kuga,2019,Manual,14362,Diesel,145.0,38.2,2.0,19990
 Kuga,2017,Manual,36609,Diesel,125.0,60.1,2.0,15290
 Focus,2018,Manual,28526,Diesel,145.0,74.3,1.5,10995
 Focus,2017,Manual,2240,Petrol,20.0,60.1,1.0,11999
 Fiesta,2015,Manual,44823,Petrol,0.0,65.7,1.0,6990
 Fiesta,2018,Manual,15757,Petrol,145.0,60.1,1.0,13800
 Kuga,2017,Manual,22435,Diesel,150.0,54.3,2.0,15200
 KA,2015,Manual,38622,Petrol,30.0,57.7,1.2,4500
 Kuga,2019,Manual,9390,Diesel,150.0,38.2,2.0,17200
 Fiesta,2017,Manual,26658,Petrol,150.0,65.7,1.0,10700
 Fiesta,2017,Manual,25000,Petrol,150.0,64.2,1.1,8500
 Focus,2017,Manual,14929,Petrol,150.0,36.7,2.3,26900
 Fiesta,2019,Manual,9235,Petrol,150.0,60.1,1.0,14200
 S-MAX,2013,Manual,39704,Diesel,145.0,54.3,1.6,8500
 Fiesta,2016,Manual,16460,Petrol,125.0,54.3,1.2,7200
 Fiesta,2016,Manual,10106,Petrol,0.0,65.7,1.0,9500
 Kuga,2016,Manual,10852,Diesel,145.0,54.3,2.0,15700
 S-MAX,2017,Semi-Auto,29570,Diesel,125.0,52.3,2.0,17500
 Focus,2015,Manual,27097,Diesel,0.0,74.3,1.5,10000
 Fiesta,2014,Manual,23777,Petrol,0.0,65.7,1.0,8300
 Kuga,2019,Automatic,11251,Petrol,145.0,29.1,1.5,20900
 Focus,2019,Manual,26443,Petrol,145.0,60.1,1.0,6900
 Focus,2019,Manual,10836,Diesel,145.0,50.4,2.0,24900
 Focus,2016,Manual,15610,Petrol,20.0,61.4,1.0,10500
 S-MAX,2016,Manual,27790,Diesel,125.0,56.5,2.0,15500
 Mondeo,2017,Semi-Auto,26723,Diesel,125.0,58.9,2.0,15800
 Grand Tourneo Connect,2016,Automatic,18460,Diesel,125.0,56.6,1.5,14500
 Fiesta,2018,Manual,21637,Petrol,145.0,64.2,1.1,9990
 Fiesta,2015,Manual,30236,Petrol,125.0,54.3,1.2,7495
 EcoSport,2017,Manual,9862,Petrol,125.0,52.3,1.0,11590
 Focus,2018,Manual,11350,Diesel,145.0,67.3,2.0,18990
 Fiesta,2013,Manual,69455,Petrol,30.0,54.3,1.2,5000
 Fiesta,2019,Manual,4670,Petrol,150.0,40.3,1.5,16800
 Kuga,2017,Manual,46815,Diesel,30.0,64.2,1.5,11200
 Kuga,2014,Manual,55221,Diesel,160.0,47.9,2.0,9500
 Fiesta,2019,Manual,4640,Petrol,145.0,58.9,1.0,15000
 Kuga,2017,Manual,29764,Diesel,145.0,64.2,1.5,15000
 Fiesta,2017,Manual,10313,Petrol,145.0,64.2,1.1,8700
 Fiesta,2018,Manual,13792,Petrol,145.0,65.7,1.0,11600
 Fiesta,2017,Manual,10111,Petrol,125.0,54.3,1.2,8998
 EcoSport,2014,Manual,26254,Petrol,160.0,44.8,1.5,7998
 Fiesta,2015,Manual,22767,Petrol,0.0,65.7,1.0,7998
 Focus,2018,Manual,15012,Petrol,150.0,57.7,1.0,13498
 Fiesta,2018,Manual,15012,Petrol,150.0,65.7,1.0,9498
 Kuga,2016,Manual,24031,Diesel,145.0,54.3,2.0,14995
 Mondeo,2014,Manual,25931,Diesel,30.0,62.8,2.0,13302
 Fiesta,2016,Manual,14328,Petrol,20.0,62.8,1.0,9397
 Fiesta,2013,Manual,40131,Diesel,0.0,76.4,1.5,5591
 Focus,2016,Manual,25487,Petrol,20.0,60.1,1.0,8895
 Focus,2018,Manual,13768,Petrol,145.0,60.1,1.0,12595
 Fiesta,2018,Manual,10258,Petrol,145.0,65.7,1.0,13690
 Focus,2018,Manual,26491,Diesel,145.0,74.3,1.5,15490
 Focus,2017,Manual,10000,Petrol,145.0,60.1,1.0,13990
 Grand C-MAX,2016,Manual,47387,Diesel,30.0,64.2,1.5,9495
 Focus,2019,Manual,10279,Petrol,145.0,58.9,1.0,15995
 Focus,2014,Manual,30500,Diesel,20.0,67.3,1.6,7800
 EcoSport,2017,Manual,25782,Petrol,125.0,52.3,1.0,8900
 Fiesta,2018,Manual,7954,Petrol,150.0,58.9,1.0,10700
 EcoSport,2019,Manual,8537,Petrol,150.0,51.4,1.0,15800
 Fiesta,2019,Manual,10762,Petrol,150.0,58.9,1.0,13900
 Fiesta,2013,Manual,55211,Diesel,0.0,85.6,1.6,5990
 Focus,2018,Manual,8213,Diesel,145.0,67.3,2.0,18990
 Fiesta,2019,Manual,6252,Petrol,145.0,60.1,1.0,17290
 Focus,2019,Automatic,3366,Diesel,145.0,53.3,1.5,17295
 Kuga,2019,Manual,6370,Diesel,145.0,37.7,2.0,23995
 Focus,2018,Manual,18300,Petrol,145.0,57.7,1.0,12995
 Focus,2018,Manual,21800,Petrol,145.0,41.5,2.0,18295
 Focus,2018,Manual,24000,Petrol,145.0,57.7,1.0,11995
 Fiesta,2016,Manual,56000,Petrol,150.0,47.9,1.6,8795
 Focus,2018,Manual,21000,Petrol,150.0,57.7,1.0,12395
 Fiesta,2019,Manual,4800,Petrol,150.0,60.1,1.0,14995
 Kuga,2017,Semi-Auto,25208,Diesel,150.0,54.3,2.0,15995
 Focus,2018,Manual,18003,Diesel,145.0,67.3,2.0,18998
 Fiesta,2017,Manual,24961,Petrol,0.0,65.7,1.0,9171
 Fiesta,2017,Manual,22084,Petrol,125.0,54.3,1.2,8995
 Grand C-MAX,2016,Manual,26611,Petrol,30.0,54.3,1.0,9991
 Kuga,2017,Manual,19674,Petrol,160.0,45.6,1.5,14292
 Kuga,2016,Manual,28226,Diesel,145.0,54.3,2.0,12492
 C-MAX,2017,Manual,18358,Petrol,30.0,55.4,1.0,11500
 Kuga,2018,Manual,14170,Diesel,145.0,64.2,1.5,15500
 EcoSport,2019,Manual,5555,Petrol,145.0,53.3,1.0,15000
 Kuga,2019,Manual,11218,Diesel,145.0,45.6,1.5,19800
 Fiesta,2018,Semi-Auto,31339,Petrol,145.0,54.3,1.0,11600
 Focus,2018,Manual,14130,Diesel,145.0,74.3,1.5,12400
 Fiesta,2016,Manual,35124,Petrol,0.0,65.7,1.0,8400
 Focus,2018,Manual,19730,Petrol,145.0,57.7,1.0,12500
 Fiesta,2017,Manual,26081,Petrol,145.0,62.8,1.0,9500
 Focus,2017,Manual,15410,Diesel,145.0,74.3,1.5,11200
 Fiesta,2016,Manual,12107,Petrol,20.0,62.8,1.0,10000
 KA,2014,Manual,41127,Petrol,30.0,57.7,1.2,4500
 Fiesta,2018,Manual,11172,Petrol,145.0,64.2,1.1,9300
 Ka+,2017,Manual,14689,Petrol,145.0,57.7,1.2,7500
 Focus,2018,Manual,8026,Petrol,145.0,57.7,1.0,13000
 Focus,2017,Manual,23708,Petrol,145.0,41.5,2.0,16000
 Fiesta,2020,Manual,10,Petrol,150.0,40.3,1.5,21000
 Fiesta,2020,Manual,10,Petrol,150.0,58.9,1.0,17000
 Puma,2020,Manual,1173,Petrol,150.0,50.4,1.0,21000
 Grand C-MAX,2017,Manual,6994,Petrol,30.0,54.3,1.0,14500
 EcoSport,2018,Manual,44998,Diesel,150.0,68.9,1.5,10500
 Focus,2018,Manual,11842,Petrol,150.0,57.7,1.0,13000
 Fiesta,2014,Manual,18772,Petrol,0.0,65.7,1.0,7500
 Focus,2017,Manual,31265,Petrol,150.0,60.1,1.0,10998
 EcoSport,2016,Manual,30205,Petrol,125.0,53.3,1.0,8498
 Focus,2019,Manual,8132,Petrol,145.0,60.1,1.0,16195
 Ka+,2018,Manual,24194,Petrol,150.0,57.7,1.2,7700
 EcoSport,2019,Manual,691,Petrol,145.0,51.4,1.0,16795
 Fiesta,2015,Manual,35659,Petrol,0.0,65.7,1.0,6700
 Fiesta,2018,Manual,6436,Petrol,145.0,55.4,1.0,14500
 Fiesta,2018,Manual,27062,Petrol,145.0,62.8,1.0,11500
 EcoSport,2019,Automatic,1872,Petrol,145.0,44.1,1.0,17400
 Ka+,2018,Manual,8415,Petrol,145.0,57.7,1.2,8200
 Fiesta,2015,Manual,41426,Petrol,125.0,54.3,1.2,6000
 EcoSport,2019,Manual,2800,Petrol,145.0,53.3,1.0,16395
 C-MAX,2018,Manual,12500,Diesel,145.0,58.9,1.5,12495
 Mondeo,2017,Manual,58000,Diesel,145.0,65.7,2.0,11495
 Puma,2020,Manual,680,Petrol,145.0,50.4,1.0,21795
 EcoSport,2018,Manual,34000,Petrol,145.0,54.3,1.0,12495
 C-MAX,2017,Manual,20000,Petrol,30.0,55.4,1.0,10295
 Focus,2019,Manual,90,Petrol,145.0,49.6,1.0,17995
 Fiesta,2016,Semi-Auto,11000,Petrol,0.0,57.7,1.0,9895
 C-MAX,2016,Manual,33000,Diesel,30.0,64.2,2.0,9695
 EcoSport,2018,Manual,13500,Diesel,145.0,68.9,1.5,12795
 Galaxy,2016,Manual,24758,Diesel,125.0,56.5,2.0,16500
 Kuga,2016,Manual,23328,Petrol,160.0,45.6,1.5,11998
 Fiesta,2013,Manual,45180,Petrol,0.0,65.7,1.0,6260
 Mustang,2020,Automatic,2450,Petrol,145.0,22.1,5.0,37990
 Fiesta,2018,Manual,7000,Petrol,145.0,40.3,1.5,16991
 Kuga,2016,Manual,19301,Diesel,125.0,60.1,2.0,13500
 Focus,2017,Manual,35452,Diesel,145.0,74.3,1.5,9900
 Focus,2017,Manual,21617,Diesel,145.0,67.3,2.0,16500
 Grand Tourneo Connect,2016,Automatic,21576,Diesel,125.0,56.6,1.5,14000
 EcoSport,2018,Manual,19799,Petrol,145.0,52.3,1.0,14500
 Focus,2017,Manual,9574,Petrol,20.0,60.1,1.0,11900
 EcoSport,2018,Manual,9060,Petrol,145.0,51.4,1.0,14800
 Focus,2017,Manual,18549,Petrol,200.0,41.5,2.0,16500
 Galaxy,2017,Manual,11111,Diesel,125.0,56.5,2.0,19900
 Fiesta,2017,Manual,5944,Petrol,0.0,65.7,1.0,11998
 Fiesta,2015,Manual,23215,Petrol,20.0,62.8,1.0,8998
 Galaxy,2016,Manual,11100,Diesel,125.0,56.5,2.0,19998
 Focus,2018,Manual,30690,Diesel,145.0,67.3,2.0,17498
 Fiesta,2018,Manual,27533,Diesel,145.0,85.6,1.5,9998
 EcoSport,2018,Manual,22852,Petrol,145.0,54.3,1.0,12998
 Fiesta,2018,Manual,19772,Petrol,145.0,62.8,1.0,14998
 Fiesta,2017,Manual,16284,Petrol,145.0,54.3,1.2,8698
 Kuga,2017,Semi-Auto,52423,Diesel,150.0,54.3,2.0,15191
 Fiesta,2018,Manual,13032,Petrol,145.0,62.8,1.0,14991
 Focus,2018,Manual,13559,Petrol,145.0,60.1,1.0,12498
 Fiesta,2017,Manual,6596,Petrol,0.0,65.7,1.0,11998
 Fiesta,2019,Manual,14330,Petrol,145.0,58.9,1.0,13998
 Focus,2019,Manual,22859,Petrol,145.0,60.1,1.0,16998
 Kuga,2018,Manual,3233,Petrol,145.0,45.6,1.5,16798
 Focus,2019,Manual,12095,Diesel,145.0,74.3,1.5,17590
 Fiesta,2017,Manual,33000,Petrol,125.0,54.3,1.2,7495
 Fiesta,2017,Manual,16137,Petrol,20.0,62.8,1.0,10690
 Kuga,2018,Manual,13043,Diesel,145.0,64.2,1.5,16990
 Focus,2018,Manual,17152,Petrol,145.0,61.4,1.0,11490
 Ka+,2018,Manual,12272,Petrol,145.0,47.9,1.2,9790
 Focus,2019,Manual,12814,Diesel,145.0,74.3,1.5,15990
 Fiesta,2017,Manual,11933,Petrol,145.0,64.2,1.1,9995
 Fiesta,2018,Manual,16709,Petrol,145.0,64.2,1.1,10495
 Focus,2017,Manual,19694,Petrol,145.0,41.5,2.0,15750
 Focus,2019,Manual,9845,Petrol,145.0,60.1,1.0,15400
 Focus,2019,Manual,12221,Petrol,145.0,60.1,1.0,15360
 Focus,2019,Manual,10282,Diesel,145.0,74.3,1.5,15760
 Focus,2019,Manual,12100,Petrol,145.0,60.1,1.0,15270
 Focus,2019,Manual,10111,Diesel,145.0,74.3,1.5,16030
 Focus,2019,Manual,6388,Diesel,145.0,74.3,1.5,15750
 Focus,2019,Manual,15811,Diesel,145.0,74.3,1.5,15510
 Focus,2017,Manual,15430,Diesel,0.0,74.3,1.5,11498
 B-MAX,2017,Manual,12451,Petrol,145.0,55.4,1.0,9680
 Fiesta,2015,Manual,22592,Petrol,125.0,54.3,1.2,7991
 Focus,2019,Manual,12388,Diesel,145.0,74.3,1.5,15960
 Focus,2019,Manual,9550,Diesel,145.0,74.3,1.5,15950
 Focus,2017,Manual,19859,Diesel,145.0,74.3,1.5,13430
 Fiesta,2019,Automatic,7552,Petrol,145.0,48.7,1.0,15490
 Fiesta,2017,Manual,7774,Petrol,125.0,54.3,1.2,8491
 Focus,2018,Manual,14398,Petrol,145.0,41.5,2.0,17400
 Fiesta,2014,Manual,23894,Petrol,30.0,54.3,1.2,7291
 Ka+,2017,Manual,21881,Petrol,145.0,57.7,1.2,6800
 Fiesta,2018,Manual,23829,Petrol,145.0,58.9,1.0,12891
 Fiesta,2017,Manual,26325,Petrol,150.0,65.7,1.0,9998
 C-MAX,2017,Manual,10459,Petrol,30.0,55.4,1.0,11998
 Fiesta,2017,Manual,7008,Petrol,0.0,65.7,1.0,10998
 Fiesta,2017,Manual,27897,Petrol,0.0,65.7,1.0,10298
 Focus,2016,Manual,49974,Diesel,0.0,74.3,1.5,8498
 Fiesta,2018,Manual,14240,Petrol,150.0,64.2,1.1,10298
 Focus,2017,Manual,8794,Diesel,150.0,74.3,1.5,13298
 KA,2015,Manual,15296,Petrol,30.0,57.7,1.2,4998
 Fiesta,2016,Semi-Auto,20069,Petrol,0.0,57.7,1.0,9998
 Focus,2017,Manual,15265,Petrol,150.0,60.1,1.0,10998
 Fiesta,2018,Manual,39794,Petrol,145.0,56.5,1.0,10520
 Fiesta,2018,Manual,21959,Petrol,145.0,56.5,1.0,11250
 Fiesta,2017,Manual,11634,Petrol,0.0,65.7,1.0,10230
 Focus,2017,Manual,10843,Petrol,200.0,41.5,2.0,18610
 Focus,2017,Manual,35210,Petrol,20.0,61.4,1.0,8540
 Focus,2019,Manual,5011,Petrol,145.0,60.1,1.0,15580
 Fiesta,2018,Manual,17878,Petrol,145.0,64.2,1.1,8491
 Focus,2020,Automatic,4841,Diesel,145.0,74.3,1.5,20491
 Fiesta,2017,Manual,20346,Petrol,125.0,54.3,1.2,7640
 Fiesta,2017,Manual,19877,Petrol,125.0,54.3,1.2,8091
 Fiesta,2017,Manual,11296,Petrol,145.0,54.3,1.2,8491
 Fiesta,2017,Manual,22560,Petrol,145.0,54.3,1.2,8330
 C-MAX,2017,Manual,17350,Diesel,20.0,68.9,1.5,11591
 Ka+,2018,Manual,9328,Petrol,145.0,57.7,1.2,8391
 Focus,2016,Manual,9012,Petrol,20.0,61.4,1.0,10000
 Focus,2016,Manual,15545,Diesel,0.0,74.3,1.5,9450
 Focus,2019,Manual,13451,Petrol,145.0,58.9,1.0,14740
 Fiesta,2017,Manual,20670,Petrol,145.0,65.7,1.0,9520
 EcoSport,2017,Manual,25395,Petrol,125.0,53.3,1.0,9260
 Fiesta,2015,Manual,20200,Petrol,0.0,65.7,1.0,8991
 Fiesta,2019,Semi-Auto,16506,Petrol,150.0,48.7,1.0,14998
 Fiesta,2015,Manual,30518,Petrol,125.0,54.3,1.2,6998
 Kuga,2017,Manual,18882,Diesel,30.0,64.2,1.5,12990
 Kuga,2017,Manual,17130,Petrol,160.0,45.6,1.5,13070
 Focus,2017,Manual,20533,Petrol,145.0,61.4,1.0,10000
 Focus,2018,Manual,19460,Petrol,145.0,51.4,1.5,12050
 Fiesta,2016,Manual,48426,Diesel,0.0,78.5,1.5,7991
 B-MAX,2016,Manual,25852,Diesel,0.0,74.3,1.5,7220
 Edge,2019,Automatic,15012,Diesel,145.0,37.2,2.0,30990
 Focus,2019,Automatic,5016,Diesel,145.0,64.2,2.0,18550
 Fiesta,2014,Manual,71357,Diesel,0.0,76.4,1.5,5207
 Kuga,2018,Manual,15786,Diesel,145.0,54.3,2.0,16310
 Focus,2015,Manual,65825,Diesel,0.0,74.3,1.5,6730
 Fiesta,2018,Manual,24222,Petrol,145.0,56.5,1.0,11000
 C-MAX,2017,Semi-Auto,25484,Diesel,20.0,64.2,1.5,10490
 Fiesta,2017,Semi-Auto,17983,Petrol,150.0,54.3,1.0,10990
 Fiesta,2015,Manual,32993,Petrol,125.0,54.3,1.2,6860
 Fiesta,2015,Manual,42344,Petrol,125.0,54.3,1.2,5971
 EcoSport,2018,Manual,19259,Petrol,145.0,54.3,1.0,11650
 Fiesta,2017,Manual,36952,Petrol,150.0,54.3,1.2,7491
 Fiesta,2017,Manual,8173,Petrol,0.0,65.7,1.0,9491
 Fiesta,2017,Manual,30393,Petrol,125.0,54.3,1.2,7491
 Kuga,2015,Manual,33960,Diesel,125.0,53.3,2.0,9791
 Mondeo,2016,Manual,33515,Diesel,30.0,62.8,2.0,15991
 Focus,2018,Manual,12117,Petrol,150.0,41.5,2.0,18491
 Focus,2018,Semi-Auto,11011,Petrol,150.0,51.4,1.0,11779
 Fiesta,2017,Manual,19501,Petrol,150.0,65.7,1.0,8000
 B-MAX,2016,Manual,36091,Petrol,30.0,57.7,1.0,6691
 EcoSport,2017,Manual,23092,Petrol,150.0,52.3,1.0,8691
 Fiesta,2017,Manual,11655,Petrol,150.0,54.3,1.2,8491
 Ka+,2018,Manual,10038,Petrol,145.0,57.7,1.2,8995
 Fiesta,2016,Manual,22080,Petrol,20.0,62.8,1.0,9495
 Galaxy,2018,Manual,31766,Diesel,145.0,56.5,2.0,16990
 B-MAX,2013,Manual,15897,Petrol,145.0,47.1,1.4,6700
 Fiesta,2017,Manual,32444,Petrol,150.0,65.7,1.0,7991
 Mondeo,2017,Manual,29252,Diesel,150.0,65.7,2.0,12791
 Fiesta,2014,Manual,38901,Petrol,145.0,47.9,1.6,9495
 Kuga,2016,Automatic,4618,Petrol,235.0,38.2,1.5,17790
 Focus,2017,Manual,28303,Diesel,145.0,74.3,1.5,10595
 Focus,2017,Manual,15019,Petrol,145.0,61.4,1.0,10057
 Fiesta,2018,Manual,16621,Diesel,145.0,88.3,1.5,10300
 EcoSport,2016,Manual,23689,Diesel,30.0,64.2,1.5,8590
 Ka+,2017,Manual,10150,Petrol,145.0,57.7,1.2,7891
 Fiesta,2016,Manual,22704,Petrol,0.0,65.7,1.0,8998
 Mondeo,2017,Manual,23167,Petrol,145.0,48.7,1.5,14998
 Fiesta,2019,Manual,4039,Petrol,145.0,56.5,1.0,14040
 Kuga,2017,Manual,41116,Diesel,125.0,60.1,2.0,12720
 Fiesta,2017,Manual,9895,Petrol,125.0,54.3,1.2,7627
 Fiesta,2017,Manual,10435,Petrol,125.0,54.3,1.2,8191
 EcoSport,2017,Manual,25152,Petrol,125.0,52.3,1.0,8721
 Fiesta,2017,Manual,39719,Petrol,0.0,65.7,1.0,7491
 Kuga,2015,Semi-Auto,29665,Diesel,150.0,52.3,2.0,10770
 EcoSport,2017,Semi-Auto,7595,Petrol,150.0,44.8,1.5,12591
 B-MAX,2015,Semi-Auto,52515,Petrol,165.0,44.1,1.6,5991
 Fiesta,2017,Manual,25320,Petrol,150.0,64.2,1.1,8081
 Focus,2018,Manual,10662,Petrol,150.0,60.1,1.0,11991
 Fiesta,2017,Manual,27252,Petrol,150.0,65.7,1.0,7911
 Kuga,2017,Manual,25621,Diesel,150.0,64.2,1.5,12151
 Fiesta,2018,Manual,10635,Petrol,150.0,64.2,1.1,8421
 Focus,2016,Manual,31136,Petrol,20.0,60.1,1.0,9321
 Fiesta,2018,Manual,17201,Petrol,150.0,65.7,1.0,9911
 Kuga,2017,Manual,31001,Diesel,30.0,64.2,1.5,12097
 KA,2015,Manual,40443,Petrol,30.0,57.7,1.2,4989
 Focus,2013,Manual,77886,Diesel,20.0,67.3,1.6,5995
 Galaxy,2017,Manual,27678,Diesel,125.0,56.5,2.0,18495
 Focus,2018,Manual,9954,Petrol,145.0,60.1,1.0,17290
 Fiesta,2017,Manual,37986,Petrol,145.0,65.7,1.0,8299
 C-MAX,2017,Manual,26805,Diesel,145.0,68.9,1.5,9899
 Fiesta,2018,Manual,13233,Petrol,150.0,65.7,1.0,10099
 EcoSport,2017,Semi-Auto,12200,Petrol,160.0,44.8,1.5,11491
 Ka+,2018,Manual,7428,Petrol,145.0,57.7,1.2,8330
 Fiesta,2018,Manual,13055,Petrol,145.0,65.7,1.0,9991
 Fiesta,2018,Manual,16636,Petrol,145.0,65.7,1.0,9991
 Focus,2018,Manual,15071,Diesel,145.0,74.3,1.5,12000
 Focus,2017,Manual,15892,Petrol,20.0,61.4,1.0,10820
 Fiesta,2016,Manual,26490,Diesel,0.0,78.5,1.5,7998
 Fiesta,2017,Manual,16485,Petrol,0.0,65.7,1.0,8998
 EcoSport,2017,Manual,16064,Petrol,125.0,52.3,1.0,10498
 Fiesta,2017,Manual,7712,Petrol,0.0,65.7,1.0,10498
 Kuga,2017,Manual,37838,Diesel,145.0,64.2,1.5,14998
 S-MAX,2017,Manual,20397,Diesel,125.0,52.3,2.0,18998
 Focus,2018,Manual,28068,Diesel,145.0,67.3,2.0,17498
 EcoSport,2017,Manual,21698,Diesel,145.0,64.2,1.5,9498
 Fiesta,2018,Manual,14458,Petrol,150.0,55.4,1.1,10498
 Focus,2017,Manual,6736,Petrol,20.0,60.1,1.0,10498
 Focus,2019,Manual,5852,Petrol,145.0,60.1,1.0,15470
 Focus,2019,Manual,3422,Petrol,145.0,60.1,1.0,15470
 Focus,2019,Manual,10235,Petrol,145.0,60.1,1.0,15390
 Focus,2019,Manual,6484,Petrol,145.0,60.1,1.0,15590
 Focus,2019,Manual,8000,Petrol,145.0,60.1,1.0,15590
 Fiesta,2019,Manual,8709,Petrol,145.0,55.4,1.0,14620
 Focus,2017,Manual,16768,Diesel,145.0,74.3,1.5,10731
 Focus,2018,Manual,7330,Petrol,145.0,60.1,1.0,11250
 Focus,2017,Manual,19907,Petrol,20.0,61.4,1.0,9991
 Grand Tourneo Connect,2015,Manual,94362,Diesel,125.0,58.9,1.6,9490
 Kuga,2017,Automatic,40600,Petrol,145.0,38.2,1.5,14291
 Fiesta,2018,Manual,7552,Petrol,145.0,65.7,1.0,13491
 Focus,2017,Manual,5597,Petrol,145.0,41.5,2.0,17750
 Fiesta,2017,Manual,10655,Diesel,0.0,88.3,1.5,9440
 Fiesta,2017,Semi-Auto,5606,Petrol,0.0,57.7,1.0,11691
 C-MAX,2016,Manual,1669,Petrol,30.0,55.4,1.0,12080
 Ka+,2019,Manual,2574,Petrol,145.0,47.9,1.2,10780
 Fiesta,2015,Manual,26104,Petrol,125.0,54.3,1.2,7291
 Focus,2019,Manual,13649,Petrol,145.0,58.9,1.0,14291
 Grand C-MAX,2017,Manual,11373,Petrol,30.0,54.3,1.0,11891
 Fiesta,2017,Semi-Auto,11017,Petrol,0.0,57.7,1.0,12391
 Focus,2017,Manual,45151,Diesel,145.0,74.3,1.5,8870
 Galaxy,2016,Manual,10128,Diesel,125.0,56.5,2.0,18290
 Kuga,2017,Automatic,15344,Petrol,235.0,38.2,1.5,16290
 S-MAX,2017,Manual,73783,Diesel,125.0,56.5,2.0,12330
 Focus,2018,Manual,9695,Petrol,145.0,61.4,1.0,13380
 Focus,2019,Manual,13712,Petrol,145.0,58.9,1.0,14991
 Focus,2013,Manual,52328,Petrol,30.0,56.5,1.0,6250
 Focus,2018,Manual,11710,Petrol,145.0,60.1,1.0,13060
 Fiesta,2018,Manual,12523,Petrol,145.0,65.7,1.0,10691
 EcoSport,2019,Automatic,2052,Petrol,145.0,45.6,1.0,16990
 EcoSport,2017,Manual,9253,Petrol,160.0,44.8,1.5,8950
 Fiesta,2017,Manual,5156,Petrol,0.0,65.7,1.0,9810
 Fiesta,2017,Semi-Auto,19253,Petrol,0.0,57.7,1.0,11291
 Fiesta,2018,Manual,27056,Petrol,145.0,65.7,1.0,10600
 Fiesta,2016,Manual,14466,Petrol,0.0,65.7,1.0,10180
 Focus,2017,Manual,35006,Petrol,145.0,60.1,1.0,9290
 Ka+,2019,Manual,7117,Petrol,145.0,47.9,1.2,9291
 Kuga,2018,Manual,31001,Diesel,145.0,64.2,1.5,16291
 Focus,2018,Manual,7024,Diesel,145.0,74.3,1.5,14370
 Fiesta,2017,Semi-Auto,7554,Petrol,145.0,47.9,1.6,11080
 B-MAX,2017,Manual,23015,Diesel,0.0,74.3,1.5,9291
 Kuga,2017,Automatic,25410,Diesel,145.0,54.3,2.0,15850
 Focus,2017,Semi-Auto,16515,Petrol,125.0,51.4,1.0,12430
 Focus,2014,Manual,11254,Petrol,30.0,56.5,1.0,8391
 Puma,2020,Manual,2165,Petrol,145.0,50.4,1.0,20980
 Focus,2020,Automatic,3767,Diesel,145.0,74.3,1.5,20991
 Kuga,2017,Manual,27909,Diesel,145.0,64.2,1.5,13991
 Fiesta,2017,Manual,17436,Petrol,145.0,65.7,1.0,8991
 Kuga,2018,Manual,15709,Diesel,145.0,60.1,2.0,15781
 Fiesta,2019,Automatic,6306,Petrol,145.0,48.7,1.0,13760
 Fiesta,2019,Manual,4122,Petrol,145.0,58.9,1.0,14340
 Focus,2019,Manual,6810,Petrol,145.0,60.1,1.0,15460
 Focus,2014,Manual,44117,Petrol,20.0,61.4,1.0,6791
 Focus,2019,Manual,11325,Petrol,145.0,58.9,1.0,14491
 Focus,2018,Manual,12664,Petrol,145.0,57.7,1.0,12390
 Fiesta,2018,Manual,5252,Petrol,145.0,64.2,1.1,10491
 Fiesta,2018,Manual,8425,Petrol,145.0,65.7,1.0,10491
 Fiesta,2017,Manual,12028,Petrol,145.0,65.7,1.0,10991
 C-MAX,2017,Manual,15952,Petrol,145.0,55.4,1.0,11970
 Focus,2017,Manual,42903,Diesel,145.0,74.3,1.5,10170
 Kuga,2017,Semi-Auto,9963,Diesel,145.0,58.9,1.5,15770
 Fiesta,2018,Manual,16620,Petrol,145.0,65.7,1.0,10491
